transaction_id,user_id,amount,merchant_id,device_type,location,timestamp,is_fraud
TXN00034597,U00061,11.91,M090,Mobile,US,2023-09-11 19:24:00,0
TXN00034598,U00896,6.62,M005,Desktop,DE,2023-09-11 19:49:00,0
TXN00034599,U00199,10.36,M098,Desktop,DE,2023-09-11 19:51:00,0
TXN00034600,U00010,23.43,M042,Desktop,BR,2023-09-11 19:56:00,0
TXN00034601,U00774,17.11,M021,Desktop,IN,2023-09-11 20:08:00,0
TXN00034602,U00137,11.68,M068,Mobile,JP,2023-09-11 20:18:00,0
TXN00034603,U00532,1.1,M093,Desktop,BR,2023-09-11 20:50:00,0
TXN00034604,U00515,13.16,M017,Desktop,FR,2023-09-11 21:09:00,0
TXN00034605,U00167,54.15,M015,Tablet,JP,2023-09-11 21:11:00,0
TXN00034606,U00003,3.19,M046,Mobile,BR,2023-09-11 21:14:00,0
TXN00034607,U00593,53.88,M015,Mobile,US,2023-09-11 21:36:00,0
TXN00034608,U00621,56.75,M084,Tablet,AU,2023-09-11 21:37:00,0
TXN00034609,U00173,22.82,M088,Tablet,JP,2023-09-11 21:57:00,0
TXN00034610,U00948,19.03,M066,Tablet,AU,2023-09-11 22:32:00,0
TXN00034611,U00508,44.38,M047,Tablet,BR,2023-09-11 22:57:00,0
TXN00034612,U00369,51.88,M026,Desktop,DE,2023-09-11 23:21:00,0
TXN00034613,U00198,13.56,M052,Desktop,CA,2023-09-11 23:22:00,0
TXN00034614,U00925,13.73,M084,Mobile,MX,2023-09-11 23:28:00,0
TXN00034615,U00188,5.8,M064,Mobile,JP,2023-09-11 23:33:00,0
TXN00034616,U00734,17.69,M067,Tablet,IN,2023-09-11 23:41:00,0
TXN00034617,U00859,95.67,M040,Desktop,CA,2023-09-11 23:42:00,0
TXN00034618,U00579,16.9,M022,Desktop,IN,2023-09-11 23:51:00,0
TXN00034619,U00221,5.76,M050,Desktop,BR,2023-09-11 23:56:00,0
TXN00034620,U00711,21.79,M018,Mobile,FR,2023-09-12 00:16:00,0
TXN00034621,U00044,39.98,M045,Desktop,FR,2023-09-12 00:26:00,0
TXN00034622,U00982,28.49,M068,Mobile,DE,2023-09-12 00:30:00,0
TXN00034623,U00125,24.49,M021,Desktop,BR,2023-09-12 00:34:00,0
TXN00034624,U00774,39.96,M058,Tablet,CA,2023-09-12 00:36:00,0
TXN00034625,U00407,5.77,M081,Tablet,BR,2023-09-12 00:46:00,0
TXN00034626,U00980,17.34,M088,Desktop,BR,2023-09-12 01:01:00,0
TXN00034627,U00690,36.62,M087,Mobile,IN,2023-09-12 01:03:00,0
TXN00034628,U00778,9.07,M004,Tablet,UK,2023-09-12 01:14:00,0
TXN00034629,U00882,29.39,M073,Tablet,US,2023-09-12 01:16:00,0
TXN00034630,U00603,25.28,M063,Mobile,BR,2023-09-12 01:28:00,0
TXN00034631,U00768,93.85,M088,Mobile,AU,2023-09-12 01:32:00,0
TXN00034632,U00444,79.85,M008,Desktop,US,2023-09-12 01:35:00,0
TXN00034633,U00557,27.26,M065,Desktop,MX,2023-09-12 01:45:00,0
TXN00034634,U00595,53.25,M055,Mobile,JP,2023-09-12 01:54:00,0
TXN00034635,U00566,4.84,M100,Desktop,IN,2023-09-12 01:55:00,0
TXN00034636,U00734,13.23,M055,Desktop,DE,2023-09-12 02:05:00,0
TXN00034637,U00896,32.52,M060,Tablet,UK,2023-09-12 02:07:00,0
TXN00034638,U00719,17.74,M003,Mobile,CA,2023-09-12 02:21:00,0
TXN00034639,U00808,8.11,M083,Tablet,CA,2023-09-12 02:26:00,0
TXN00034640,U00678,33.16,M100,Mobile,IN,2023-09-12 02:32:00,0
TXN00034641,U00259,1.25,M053,Mobile,AU,2023-09-12 02:39:00,0
TXN00034642,U00194,25.65,M098,Desktop,CA,2023-09-12 03:20:00,0
TXN00034643,U00127,104.92,M018,Desktop,IN,2023-09-12 03:32:00,0
TXN00034644,U00051,35.85,M024,Mobile,US,2023-09-12 03:33:00,0
TXN00034645,U00882,23.51,M013,Mobile,BR,2023-09-12 03:36:00,0
TXN00034646,U00110,4.66,M077,Tablet,CA,2023-09-12 03:38:00,0
TXN00034647,U00120,2.97,M088,Desktop,BR,2023-09-12 03:43:00,0
TXN00034648,U00783,10.82,M056,Tablet,IN,2023-09-12 03:54:00,0
TXN00034649,U00588,50.75,M056,Desktop,IN,2023-09-12 04:09:00,0
TXN00034650,U00410,11.87,M067,Desktop,JP,2023-09-12 04:18:00,0
TXN00034651,U00824,5.42,M025,Desktop,US,2023-09-12 04:31:00,0
TXN00034652,U00706,11.24,M054,Tablet,JP,2023-09-12 04:32:00,0
TXN00034653,U00618,105.9,M026,Desktop,DE,2023-09-12 04:52:00,0
TXN00034654,U00891,67.73,M092,Tablet,CA,2023-09-12 05:09:00,0
TXN00034655,U00543,5.58,M071,Tablet,US,2023-09-12 05:41:00,0
TXN00034656,U00347,10.41,M082,Tablet,IN,2023-09-12 05:45:00,0
TXN00034657,U00374,68.81,M076,Mobile,AU,2023-09-12 05:47:00,0
TXN00034658,U00834,56.5,M077,Mobile,US,2023-09-12 05:52:00,0
TXN00034659,U00609,3.71,M008,Tablet,UK,2023-09-12 06:02:00,0
TXN00034660,U00499,30.01,M032,Mobile,IN,2023-09-12 06:06:00,0
TXN00034661,U00299,17.65,M025,Desktop,CA,2023-09-12 06:13:00,0
TXN00034662,U00035,44.66,M099,Desktop,US,2023-09-12 06:43:00,0
TXN00034663,U00385,11.55,M041,Mobile,MX,2023-09-12 06:49:00,0
TXN00034664,U00062,73.79,M066,Desktop,CA,2023-09-12 07:03:00,0
TXN00034665,U00086,8.81,M052,Desktop,UK,2023-09-12 07:05:00,0
TXN00034666,U00661,1.08,M095,Mobile,DE,2023-09-12 07:10:00,0
TXN00034667,U00012,34.5,M003,Desktop,CA,2023-09-12 07:17:00,0
TXN00034668,U00665,20.74,M057,Mobile,CA,2023-09-12 07:22:00,0
TXN00034669,U00605,20.9,M006,Desktop,JP,2023-09-12 07:34:00,0
TXN00034670,U00112,44.97,M048,Mobile,IN,2023-09-12 07:40:00,0
TXN00034671,U00998,67.06,M096,Desktop,AU,2023-09-12 08:10:00,0
TXN00034672,U00523,7.71,M042,Desktop,FR,2023-09-12 08:15:00,0
TXN00034673,U00354,4.67,M096,Tablet,BR,2023-09-12 08:35:00,0
TXN00034674,U00534,31.24,M023,Tablet,JP,2023-09-12 08:57:00,0
TXN00034675,U00465,12.48,M026,Tablet,AU,2023-09-12 09:02:00,0
TXN00034676,U00164,6.37,M035,Mobile,IN,2023-09-12 09:04:00,0
TXN00034677,U00981,18.78,M018,Mobile,US,2023-09-12 09:17:00,0
TXN00034678,U00881,3.7,M048,Tablet,JP,2023-09-12 09:31:00,0
TXN00034679,U00749,20.35,M051,Desktop,US,2023-09-12 09:46:00,0
TXN00034680,U00378,23.25,M001,Tablet,FR,2023-09-12 09:47:00,0
TXN00034681,U00236,40.16,M075,Desktop,US,2023-09-12 09:53:00,0
TXN00034682,U00188,35.3,M049,Mobile,BR,2023-09-12 10:02:00,0
TXN00034683,U00090,15.41,M003,Mobile,CA,2023-09-12 10:08:00,0
TXN00034684,U00341,13.72,M004,Mobile,IN,2023-09-12 10:09:00,0
TXN00034685,U00917,6.2,M013,Desktop,MX,2023-09-12 10:33:00,0
TXN00034686,U00281,10.81,M096,Tablet,MX,2023-09-12 10:36:00,0
TXN00034687,U00479,101.13,M021,Desktop,FR,2023-09-12 10:38:00,0
TXN00034688,U00124,3.31,M058,Desktop,BR,2023-09-12 10:52:00,0
TXN00034689,U00572,20.45,M065,Mobile,FR,2023-09-12 10:58:00,0
TXN00034690,U00870,60.0,M049,Desktop,UK,2023-09-12 11:20:00,0
TXN00034691,U00130,11.36,M095,Desktop,US,2023-09-12 11:27:00,0
TXN00034692,U00364,16.28,M087,Tablet,AU,2023-09-12 11:44:00,0
TXN00034693,U00563,62.96,M047,Mobile,AU,2023-09-12 11:47:00,0
TXN00034694,U00395,39.9,M036,Desktop,MX,2023-09-12 11:53:00,0
TXN00034695,U00377,20.76,M085,Desktop,US,2023-09-12 11:54:00,0
TXN00034696,U00404,8.36,M015,Desktop,AU,2023-09-12 11:54:00,0
TXN00034697,U00148,31.36,M073,Mobile,CA,2023-09-12 12:42:00,0
TXN00034698,U00015,40.03,M025,Tablet,MX,2023-09-12 12:59:00,0
TXN00034699,U00315,19.82,M018,Tablet,FR,2023-09-12 13:02:00,0
TXN00034700,U00547,10.87,M047,Desktop,FR,2023-09-12 13:06:00,0
TXN00034701,U00765,31.72,M032,Desktop,AU,2023-09-12 13:07:00,0
TXN00034702,U00998,56.57,M047,Mobile,BR,2023-09-12 13:10:00,0
TXN00034703,U00691,45.39,M015,Tablet,CA,2023-09-12 13:15:00,0
TXN00034704,U00861,19.55,M076,Tablet,FR,2023-09-12 13:33:00,0
TXN00034705,U00619,35.07,M018,Tablet,FR,2023-09-12 13:45:00,0
TXN00034706,U00230,20.95,M058,Tablet,IN,2023-09-12 13:48:00,0
TXN00034707,U00364,19.08,M016,Tablet,BR,2023-09-12 13:50:00,0
TXN00034708,U00706,19.28,M053,Tablet,FR,2023-09-12 13:55:00,0
TXN00034709,U00651,24.3,M071,Tablet,CA,2023-09-12 14:23:00,0
TXN00034710,U00840,45.17,M090,Tablet,JP,2023-09-12 14:49:00,0
TXN00034711,U00033,64.96,M007,Tablet,FR,2023-09-12 14:59:00,0
TXN00034712,U00373,20.32,M020,Desktop,DE,2023-09-12 15:12:00,0
TXN00034713,U00927,9.91,M003,Mobile,UK,2023-09-12 15:41:00,0
TXN00034714,U00913,1834.42,M059,Tablet,MX,2023-09-12 15:44:00,1
TXN00034715,U00306,11.87,M046,Mobile,US,2023-09-12 15:49:00,0
TXN00034716,U00504,11.36,M020,Desktop,AU,2023-09-12 15:50:00,0
TXN00034717,U00762,5.82,M059,Mobile,MX,2023-09-12 15:53:00,0
TXN00034718,U00310,62.94,M083,Desktop,AU,2023-09-12 16:11:00,0
TXN00034719,U00984,19.43,M061,Tablet,BR,2023-09-12 16:29:00,0
TXN00034720,U00737,16.35,M002,Mobile,FR,2023-09-12 16:34:00,0
TXN00034721,U00890,8.37,M024,Mobile,DE,2023-09-12 16:50:00,0
TXN00034722,U00342,19.71,M011,Tablet,CA,2023-09-12 17:33:00,0
TXN00034723,U00853,10.42,M048,Tablet,UK,2023-09-12 17:39:00,0
TXN00034724,U00528,5.07,M086,Desktop,MX,2023-09-12 18:02:00,0
TXN00034725,U00706,19.36,M041,Desktop,AU,2023-09-12 18:40:00,0
TXN00034726,U00618,46.32,M040,Desktop,IN,2023-09-12 18:50:00,0
TXN00034727,U00013,13.52,M080,Tablet,JP,2023-09-12 18:58:00,0
TXN00034728,U00522,3241.91,M088,Desktop,MX,2023-09-12 19:03:00,1
TXN00034729,U00283,600.36,M076,Mobile,MX,2023-09-12 19:19:00,1
TXN00034730,U00954,33.84,M069,Mobile,BR,2023-09-12 19:20:00,0
TXN00034731,U00861,4.91,M023,Mobile,AU,2023-09-12 19:32:00,0
TXN00034732,U00448,26.9,M021,Mobile,BR,2023-09-12 20:12:00,0
TXN00034733,U00861,36.06,M076,Mobile,FR,2023-09-12 20:15:00,0
TXN00034734,U00452,8.72,M037,Mobile,DE,2023-09-12 20:16:00,0
TXN00034735,U00836,16.37,M100,Mobile,JP,2023-09-12 20:27:00,0
TXN00034736,U00968,46.97,M079,Desktop,UK,2023-09-12 20:33:00,0
TXN00034737,U00434,25.35,M055,Mobile,BR,2023-09-12 20:50:00,0
TXN00034738,U00858,50.36,M019,Tablet,IN,2023-09-12 20:51:00,0
TXN00034739,U00565,241.06,M049,Mobile,BR,2023-09-12 21:15:00,0
TXN00034740,U00190,169.38,M047,Tablet,MX,2023-09-12 21:21:00,0
TXN00034741,U00726,30.81,M062,Mobile,DE,2023-09-12 21:34:00,0
TXN00034742,U00225,2.58,M063,Desktop,BR,2023-09-12 21:42:00,0
TXN00034743,U00374,26.38,M027,Tablet,IN,2023-09-12 21:59:00,0
TXN00034744,U00075,9.89,M057,Tablet,DE,2023-09-12 22:07:00,0
TXN00034745,U00665,7.11,M067,Tablet,US,2023-09-12 22:10:00,0
TXN00034746,U00297,4679.58,M058,Tablet,FR,2023-09-12 22:22:00,1
TXN00034747,U00508,7.97,M029,Tablet,AU,2023-09-12 22:23:00,0
TXN00034748,U00673,19.67,M062,Mobile,UK,2023-09-12 22:41:00,0
TXN00034749,U00041,75.87,M069,Tablet,DE,2023-09-12 23:04:00,0
TXN00034750,U00508,5.47,M069,Mobile,AU,2023-09-12 23:16:00,0
TXN00034751,U00197,15.76,M090,Desktop,CA,2023-09-12 23:32:00,0
TXN00034752,U00288,10.86,M040,Mobile,IN,2023-09-12 23:35:00,0
TXN00034753,U00802,31.83,M005,Desktop,MX,2023-09-13 00:00:00,0
TXN00034754,U00141,20.69,M031,Mobile,JP,2023-09-13 00:04:00,0
TXN00034755,U00517,49.24,M011,Mobile,US,2023-09-13 00:27:00,0
TXN00034756,U00526,2146.54,M062,Desktop,FR,2023-09-13 00:42:00,1
TXN00034757,U00933,57.62,M059,Desktop,JP,2023-09-13 00:53:00,0
TXN00034758,U00705,3.98,M015,Mobile,MX,2023-09-13 01:02:00,0
TXN00034759,U00685,18.25,M088,Desktop,US,2023-09-13 01:14:00,0
TXN00034760,U00151,6.27,M091,Desktop,IN,2023-09-13 01:33:00,0
TXN00034761,U00271,44.31,M087,Desktop,JP,2023-09-13 01:33:00,0
TXN00034762,U00121,27.47,M057,Mobile,CA,2023-09-13 01:41:00,0
TXN00034763,U00741,26.97,M005,Desktop,JP,2023-09-13 02:24:00,0
TXN00034764,U00447,48.87,M085,Mobile,MX,2023-09-13 02:28:00,0
TXN00034765,U00007,15.11,M012,Mobile,FR,2023-09-13 02:59:00,0
TXN00034766,U00288,24.3,M088,Desktop,UK,2023-09-13 03:05:00,0
TXN00034767,U00272,74.85,M017,Tablet,UK,2023-09-13 03:14:00,0
TXN00034768,U00957,9.21,M075,Mobile,BR,2023-09-13 03:19:00,0
TXN00034769,U00614,57.11,M067,Mobile,IN,2023-09-13 03:26:00,0
TXN00034770,U00214,12.12,M039,Tablet,DE,2023-09-13 03:46:00,0
TXN00034771,U00048,16.77,M031,Mobile,UK,2023-09-13 03:51:00,0
TXN00034772,U00526,4.6,M071,Desktop,JP,2023-09-13 04:02:00,0
TXN00034773,U00690,23.7,M038,Tablet,CA,2023-09-13 04:15:00,0
TXN00034774,U00281,26.38,M022,Desktop,FR,2023-09-13 04:22:00,0
TXN00034775,U00863,2816.43,M063,Mobile,BR,2023-09-13 04:29:00,1
TXN00034776,U00487,170.88,M083,Mobile,BR,2023-09-13 04:29:00,0
TXN00034777,U00202,1347.46,M067,Desktop,MX,2023-09-13 04:35:00,1
TXN00034778,U00655,139.5,M080,Desktop,JP,2023-09-13 04:41:00,0
TXN00034779,U00533,93.86,M040,Desktop,AU,2023-09-13 04:49:00,0
TXN00034780,U00291,53.79,M014,Desktop,AU,2023-09-13 04:59:00,0
TXN00034781,U00139,43.53,M096,Desktop,US,2023-09-13 05:03:00,0
TXN00034782,U00854,123.34,M090,Desktop,UK,2023-09-13 05:07:00,0
TXN00034783,U00166,6.38,M069,Tablet,IN,2023-09-13 05:07:00,0
TXN00034784,U00130,3.56,M061,Tablet,DE,2023-09-13 05:07:00,0
TXN00034785,U00645,12.69,M053,Tablet,FR,2023-09-13 05:10:00,0
TXN00034786,U00694,8.51,M002,Tablet,JP,2023-09-13 05:18:00,0
TXN00034787,U00051,38.67,M020,Tablet,BR,2023-09-13 05:40:00,0
TXN00034788,U00668,7.99,M035,Desktop,BR,2023-09-13 05:50:00,0
TXN00034789,U00583,74.44,M068,Tablet,JP,2023-09-13 05:57:00,0
TXN00034790,U00410,16.01,M028,Tablet,AU,2023-09-13 06:32:00,0
TXN00034791,U00473,3280.91,M039,Desktop,MX,2023-09-13 06:38:00,1
TXN00034792,U00855,42.65,M023,Desktop,JP,2023-09-13 06:39:00,0
TXN00034793,U00208,17.51,M034,Tablet,IN,2023-09-13 07:04:00,0
TXN00034794,U00796,23.09,M011,Mobile,DE,2023-09-13 07:16:00,0
TXN00034795,U00277,7.74,M020,Tablet,BR,2023-09-13 07:38:00,0
TXN00034796,U00860,6.68,M064,Tablet,JP,2023-09-13 08:03:00,0
TXN00034797,U00534,72.05,M089,Desktop,AU,2023-09-13 08:32:00,0
TXN00034798,U00604,30.04,M002,Desktop,DE,2023-09-13 08:34:00,0
TXN00034799,U00531,3192.31,M016,Desktop,IN,2023-09-13 08:41:00,1
TXN00034800,U00148,1.84,M024,Desktop,MX,2023-09-13 08:44:00,0
TXN00034801,U00638,52.1,M064,Mobile,IN,2023-09-13 08:47:00,0
TXN00034802,U00502,1921.75,M048,Desktop,JP,2023-09-13 09:12:00,1
TXN00034803,U00870,14.52,M095,Desktop,AU,2023-09-13 09:19:00,0
TXN00034804,U00706,22.11,M033,Mobile,CA,2023-09-13 09:23:00,0
TXN00034805,U00083,6.86,M040,Tablet,IN,2023-09-13 09:29:00,0
TXN00034806,U00803,7.64,M080,Mobile,AU,2023-09-13 09:37:00,0
TXN00034807,U00938,13.81,M091,Desktop,AU,2023-09-13 09:37:00,0
TXN00034808,U00235,125.04,M004,Tablet,AU,2023-09-13 09:47:00,0
TXN00034809,U00971,30.81,M045,Tablet,FR,2023-09-13 09:53:00,0
TXN00034810,U00341,123.64,M065,Mobile,BR,2023-09-13 10:12:00,0
TXN00034811,U00688,21.22,M050,Mobile,FR,2023-09-13 10:34:00,0
TXN00034812,U00796,250.88,M080,Mobile,US,2023-09-13 10:50:00,0
TXN00034813,U00325,8.54,M095,Desktop,IN,2023-09-13 10:52:00,0
TXN00034814,U00209,4014.11,M029,Mobile,MX,2023-09-13 10:58:00,1
TXN00034815,U00932,7.71,M060,Mobile,MX,2023-09-13 11:01:00,0
TXN00034816,U00216,32.01,M044,Desktop,AU,2023-09-13 11:43:00,0
TXN00034817,U00570,13.81,M058,Desktop,CA,2023-09-13 11:57:00,0
TXN00034818,U00443,10.39,M037,Tablet,FR,2023-09-13 12:04:00,0
TXN00034819,U00046,59.68,M018,Desktop,CA,2023-09-13 12:18:00,0
TXN00034820,U00913,3.91,M031,Mobile,IN,2023-09-13 12:25:00,0
TXN00034821,U00685,8.4,M069,Tablet,IN,2023-09-13 12:56:00,0
TXN00034822,U00875,13.84,M042,Mobile,AU,2023-09-13 13:05:00,0
TXN00034823,U00573,53.58,M040,Desktop,UK,2023-09-13 13:19:00,0
TXN00034824,U00702,45.26,M086,Mobile,AU,2023-09-13 13:27:00,0
TXN00034825,U00936,65.36,M007,Tablet,AU,2023-09-13 13:30:00,0
TXN00034826,U00963,19.76,M027,Mobile,UK,2023-09-13 13:31:00,0
TXN00034827,U00793,15.97,M039,Mobile,DE,2023-09-13 13:48:00,0
TXN00034828,U00234,18.58,M091,Tablet,BR,2023-09-13 13:53:00,0
TXN00034829,U00695,14.39,M082,Tablet,AU,2023-09-13 14:14:00,0
TXN00034830,U00303,62.47,M094,Tablet,IN,2023-09-13 14:17:00,0
TXN00034831,U00461,32.68,M014,Desktop,IN,2023-09-13 14:18:00,0
TXN00034832,U00785,578.17,M027,Desktop,BR,2023-09-13 14:50:00,1
TXN00034833,U00478,16.02,M039,Desktop,US,2023-09-13 14:52:00,0
TXN00034834,U00433,241.09,M089,Tablet,MX,2023-09-13 15:07:00,0
TXN00034835,U00868,18.34,M054,Tablet,JP,2023-09-13 15:36:00,0
TXN00034836,U00327,3.37,M036,Mobile,BR,2023-09-13 15:45:00,0
TXN00034837,U00024,48.94,M001,Tablet,CA,2023-09-13 15:48:00,0
TXN00034838,U00903,233.31,M058,Desktop,DE,2023-09-13 15:48:00,0
TXN00034839,U00176,5.76,M051,Tablet,DE,2023-09-13 15:51:00,0
TXN00034840,U00121,14.78,M012,Mobile,AU,2023-09-13 15:51:00,0
TXN00034841,U00914,69.0,M016,Tablet,US,2023-09-13 15:53:00,0
TXN00034842,U00544,10.2,M066,Mobile,FR,2023-09-13 15:54:00,0
TXN00034843,U00213,7.63,M010,Mobile,MX,2023-09-13 15:58:00,0
TXN00034844,U00975,22.28,M047,Mobile,BR,2023-09-13 16:06:00,0
TXN00034845,U00999,20.34,M067,Mobile,DE,2023-09-13 16:09:00,0
TXN00034846,U00437,5.06,M086,Desktop,CA,2023-09-13 16:12:00,0
TXN00034847,U00536,48.05,M085,Desktop,AU,2023-09-13 16:31:00,0
TXN00034848,U00337,9.95,M036,Mobile,DE,2023-09-13 16:43:00,0
TXN00034849,U00849,16.05,M031,Mobile,UK,2023-09-13 16:44:00,0
TXN00034850,U00118,16.29,M009,Tablet,FR,2023-09-13 16:57:00,0
TXN00034851,U00688,8.19,M004,Mobile,DE,2023-09-13 17:08:00,0
TXN00034852,U00134,14.0,M075,Desktop,IN,2023-09-13 17:14:00,0
TXN00034853,U00617,49.08,M044,Desktop,IN,2023-09-13 17:17:00,0
TXN00034854,U00587,11.63,M097,Desktop,DE,2023-09-13 17:19:00,0
TXN00034855,U00625,24.8,M084,Mobile,IN,2023-09-13 17:27:00,0
TXN00034856,U00122,2617.56,M008,Desktop,MX,2023-09-13 17:43:00,1
TXN00034857,U00057,6.53,M059,Desktop,US,2023-09-13 17:46:00,0
TXN00034858,U00378,29.02,M022,Mobile,UK,2023-09-13 17:55:00,0
TXN00034859,U00933,21.46,M069,Tablet,UK,2023-09-13 17:59:00,0
TXN00034860,U00523,6.07,M069,Desktop,MX,2023-09-13 18:05:00,0
TXN00034861,U00906,11.97,M053,Desktop,JP,2023-09-13 18:12:00,0
TXN00034862,U00498,20.61,M065,Tablet,US,2023-09-13 18:13:00,0
TXN00034863,U00399,12.06,M088,Mobile,FR,2023-09-13 18:18:00,0
TXN00034864,U00752,20.19,M069,Desktop,AU,2023-09-13 18:31:00,0
TXN00034865,U00040,35.93,M057,Tablet,AU,2023-09-13 18:39:00,0
TXN00034866,U00714,12.33,M049,Tablet,US,2023-09-13 18:43:00,0
TXN00034867,U00114,13.65,M069,Tablet,MX,2023-09-13 18:47:00,0
TXN00034868,U00439,15.49,M045,Desktop,JP,2023-09-13 18:52:00,0
TXN00034869,U00825,20.15,M002,Mobile,DE,2023-09-13 18:52:00,0
TXN00034870,U00616,32.68,M009,Tablet,CA,2023-09-13 19:29:00,0
TXN00034871,U00159,4.51,M023,Mobile,JP,2023-09-13 19:45:00,0
TXN00034872,U00824,37.56,M039,Desktop,UK,2023-09-13 19:49:00,0
TXN00034873,U00282,44.07,M065,Desktop,DE,2023-09-13 20:16:00,0
TXN00034874,U00293,15.89,M061,Tablet,MX,2023-09-13 20:18:00,0
TXN00034875,U00349,11.09,M001,Mobile,BR,2023-09-13 20:27:00,0
TXN00034876,U00722,18.91,M071,Mobile,CA,2023-09-13 20:51:00,0
TXN00034877,U00280,33.55,M077,Desktop,JP,2023-09-13 21:28:00,0
TXN00034878,U00731,2211.6,M066,Desktop,IN,2023-09-13 22:08:00,1
TXN00034879,U00024,21.91,M091,Desktop,AU,2023-09-13 22:08:00,0
TXN00034880,U00729,41.7,M052,Mobile,UK,2023-09-13 22:23:00,0
TXN00034881,U00515,58.44,M062,Desktop,IN,2023-09-13 22:44:00,0
TXN00034882,U00951,61.83,M020,Desktop,JP,2023-09-13 22:54:00,0
TXN00034883,U00253,1.79,M046,Tablet,JP,2023-09-13 23:03:00,0
TXN00034884,U00406,114.23,M068,Tablet,AU,2023-09-13 23:54:00,0
TXN00034885,U00902,8.51,M038,Tablet,DE,2023-09-13 23:55:00,0
TXN00034886,U00517,12.75,M094,Desktop,AU,2023-09-14 00:01:00,0
TXN00034887,U00353,8.83,M010,Mobile,MX,2023-09-14 00:10:00,0
TXN00034888,U00302,42.66,M010,Mobile,UK,2023-09-14 00:25:00,0
TXN00034889,U00965,85.7,M099,Mobile,AU,2023-09-14 00:35:00,0
TXN00034890,U00797,3119.67,M015,Desktop,MX,2023-09-14 00:36:00,1
TXN00034891,U00833,52.13,M082,Desktop,JP,2023-09-14 00:40:00,0
TXN00034892,U00582,66.29,M050,Tablet,MX,2023-09-14 00:51:00,0
TXN00034893,U00082,4.66,M044,Tablet,UK,2023-09-14 00:54:00,0
TXN00034894,U00051,17.82,M086,Desktop,DE,2023-09-14 01:25:00,0
TXN00034895,U00992,42.41,M037,Tablet,DE,2023-09-14 01:27:00,0
TXN00034896,U00826,17.64,M035,Tablet,US,2023-09-14 01:50:00,0
TXN00034897,U00354,41.77,M073,Mobile,CA,2023-09-14 02:18:00,0
TXN00034898,U00648,117.32,M025,Desktop,AU,2023-09-14 02:29:00,0
TXN00034899,U00221,8.59,M047,Mobile,AU,2023-09-14 02:29:00,0
TXN00034900,U00540,13.59,M083,Desktop,AU,2023-09-14 02:47:00,0
TXN00034901,U00064,33.38,M029,Desktop,FR,2023-09-14 03:08:00,0
TXN00034902,U00233,2907.81,M079,Desktop,UK,2023-09-14 03:12:00,1
TXN00034903,U00656,32.26,M039,Mobile,FR,2023-09-14 03:27:00,0
TXN00034904,U00049,30.75,M039,Desktop,AU,2023-09-14 03:32:00,0
TXN00034905,U00449,48.16,M016,Tablet,FR,2023-09-14 03:57:00,0
TXN00034906,U00265,25.82,M043,Mobile,CA,2023-09-14 04:03:00,0
TXN00034907,U00753,6.82,M077,Desktop,CA,2023-09-14 04:09:00,0
TXN00034908,U00890,51.63,M097,Tablet,DE,2023-09-14 04:32:00,0
TXN00034909,U00071,9.35,M059,Mobile,FR,2023-09-14 04:41:00,0
TXN00034910,U00565,103.55,M094,Mobile,JP,2023-09-14 04:47:00,0
TXN00034911,U00586,3.65,M006,Tablet,DE,2023-09-14 04:54:00,0
TXN00034912,U00461,15.49,M029,Tablet,US,2023-09-14 05:08:00,0
TXN00034913,U00526,8.33,M009,Mobile,CA,2023-09-14 05:19:00,0
TXN00034914,U00383,16.41,M037,Mobile,JP,2023-09-14 05:31:00,0
TXN00034915,U00111,5.95,M001,Desktop,MX,2023-09-14 05:31:00,0
TXN00034916,U00124,17.22,M028,Desktop,DE,2023-09-14 05:52:00,0
TXN00034917,U00944,14.56,M045,Tablet,FR,2023-09-14 06:07:00,0
TXN00034918,U00672,20.69,M055,Mobile,US,2023-09-14 06:31:00,0
TXN00034919,U00740,7.01,M073,Desktop,UK,2023-09-14 06:39:00,0
TXN00034920,U00341,10.1,M095,Mobile,CA,2023-09-14 06:41:00,0
TXN00034921,U00253,25.46,M033,Tablet,IN,2023-09-14 06:42:00,0
TXN00034922,U00488,16.15,M085,Tablet,IN,2023-09-14 06:53:00,0
TXN00034923,U00735,34.64,M020,Desktop,UK,2023-09-14 07:03:00,0
TXN00034924,U00589,27.13,M100,Tablet,JP,2023-09-14 07:09:00,0
TXN00034925,U00163,12.17,M016,Tablet,UK,2023-09-14 07:10:00,0
TXN00034926,U00795,3096.96,M066,Mobile,BR,2023-09-14 07:20:00,1
TXN00034927,U00631,5.41,M049,Mobile,CA,2023-09-14 07:33:00,0
TXN00034928,U00871,9.64,M064,Tablet,MX,2023-09-14 08:36:00,0
TXN00034929,U00452,14.0,M048,Mobile,MX,2023-09-14 08:40:00,0
TXN00034930,U00132,19.69,M023,Tablet,UK,2023-09-14 08:43:00,0
TXN00034931,U00331,8.7,M042,Desktop,IN,2023-09-14 08:46:00,0
TXN00034932,U00770,11.33,M034,Desktop,JP,2023-09-14 08:48:00,0
TXN00034933,U00499,27.03,M010,Tablet,DE,2023-09-14 09:11:00,0
TXN00034934,U00592,38.41,M004,Tablet,DE,2023-09-14 09:12:00,0
TXN00034935,U00144,33.87,M074,Desktop,FR,2023-09-14 09:41:00,0
TXN00034936,U00498,3264.66,M071,Mobile,CA,2023-09-14 10:00:00,1
